To emphasize the high cost of trestle tables without using a metaphor.,"""so"" intensifies the degree of expensiveness, rather than measuring a physical quantity.",1,0
"High-quality materials, craftsmanship, labor costs, and possible customization all contribute to the high price.",The speaker is referring to the actual cost or price of trestle tables.,2,0
"In this context, ""aren't"" is used as a tag question to confirm the statement.","""aren't"" is used as a contraction of ""are not"" to form a question.",3,0
"Expressing agreement or certainty, not implying knowledge or understanding beyond the immediate context.","""Know"" implies a sense of certainty or conviction beyond literal knowledge.",2,0
Can't is used as a negative modal verb indicating inability or impossibility in the sentence.,"""can't"" implies inability due to circumstances, not physical or literal impossibility.",3,0
It is used to indicate inability or impossibility in a literal sense.,"""can't"" implies inability due to circumstances, not physical impossibility.",3,0
"The word ""get"" is used as a verb indicating the act of obtaining or receiving something.","""get"" implies obtaining or achieving something abstract, like ""proper"" behavior or standards.",2,0
"""either"" is used to present two choices or options in this sentence.","""Either"" refers to two unspecified, abstract options, not concrete, tangible things.",2,0
"Because it is used to express certainty or familiarity, not as a figure of speech.","""know"" implies shared understanding or familiarity, rather than literal knowledge.",2,0
Literal reference to obtaining or achieving something correct or appropriate in context.,"""Proper"" implies a sense of correctness or appropriateness, not physical propriety.",2,0
"Common filler phrase, indicating speaker's assumption of listener's understanding or familiarity with topic.","""know"" implies familiarity or shared understanding, rather than literal knowledge.",2,0
To describe the physical size or dimensions of the wooden object.,"""Big"" describes the physical size of the wooden object.",3,0
"Descriptive, literal material and appearance referenced.","""big wooden"" likely refers to a physical object made of wood, such as a table.",2,0
The statement expresses personal certainty or familiarity with a fact or information.,"""Know"" refers to having knowledge or awareness of something, a direct cognitive state.",3,0
Describes a specific type of table with a unique design and function.,"""Trestle"" refers to a type of table with a collapsible frame.",2,0
"Descriptive, specific, refers to a physical object.","The phrase ""trestle tables"" specifically refers to a type of physical table.",2,0
To emphasize the uniqueness or exclusivity of the trestle tables.,"""just"" emphasizes impossibility, not a literal, physical limitation.",1,0
"Describes a physical limitation or inability to obtain, not a metaphorical concept.","""can't"" implies extreme difficulty or impossibility, rather than physical inability.",2,0
"Literal reference to the availability or access of trestle tables, not a metaphorical expression.","""get"" means ""obtain"" or ""acquire"", implying an abstract sense of availability.",2,0
literal location; physical inability to obtain specific tables in certain places.,"""Anywhere"" implies a figurative sense of availability or accessibility, not physical location.",2,0
It is used to indicate the existence of a specific location or space.,"""There's"" is a contraction of ""there is"", indicating a physical location.",3,0
"No indication of time or effort put into the area, lacks value or purpose.","""Wasted"" implies unused or unproductive, rather than physically destroyed or consumed.",1,0
"Literal description of physical space, not symbolic or metaphorical.","""Area"" refers to a concept or aspect, not a physical space.",2,0
"It is a contraction of ""there is"" and is used to indicate the existence of something.","""There's"" is used to indicate the physical presence of wasted areas in the place.",2,0
"The word ""incredible"" is used to emphasize the extent of the wasted areas.","""Incredible"" emphasizes the enormity of the wasted areas, rather than their literal incredibility.",3,0
"Land not being used efficiently, resources not being maximized, lack of productivity or development.","""Wasted"" refers to unused or empty physical spaces in the given context.",2,0
"Refers to physical spaces with untapped potential or unused resources, not metaphorical concepts.","""Areas"" refers to physical spaces or regions within the place.",2,0
"Refers to physical location or specific area, not abstract concept or metaphorical idea.","""Place"" refers to a physical location or area being criticized.",3,0
"It is a straightforward description of the planning, not an exaggeration or comparison.","""Very"" intensifies the adjective ""badly"", indicating a high degree of poor planning.",2,0
It directly describes the planning quality and does not imply any deeper meaning.,"""Badly"" describes the quality of planning, not a physical action or condition.",2,0
"Literal meaning, no hidden or symbolic meaning implied, straightforward critique of poor planning.",Refers to a specific plan or organization that is being criticized.,2,0
"Expressing uncertainty, seeking agreement, indicating familiarity with situation, stating facts or opinions, emphasizing seriousness.","""know"" is used to seek agreement or confirmation, a common conversational function.",2,0
"Literal direction or movement indicated, no figurative or symbolic meaning implied in context.","""come down"" implies a emotional or psychological state, not physical movement.",2,0
"Directly implies prior knowledge or understanding, no figurative or symbolic meaning intended in context.","""know"" implies a sense of understanding or realization, not factual knowledge.",2,0
It is a literal instruction to communicate verbally at a future time.,"""Speak"" means to communicate or converse, not physically utter words at a later time.",3,0
"It indicates a future time for communication, without any hidden or deeper meaning.","Refers to a specific point in time, implying a future conversation.",3,0
"""know"" is used literally to indicate awareness of the length of the series.","""know"" refers to having awareness or understanding of a fact (series length).",3,0
"It is used as a contraction for ""were not"" to indicate past tense.","""weren't"" is used to negate the physical length of the series.",2,0
"It is used as an adverb, modifying the adjective ""long"" to describe the series.","""Very"" modifies the adjective ""long"", indicating a measurable extent or duration.",3,0
"Time is not physically measured in length, referring to duration of series.",Refers to the duration or number of episodes in a TV series.,3,1
"Referring to a specific set of related things or events, not a literary or artistic series.",Refers to a set of related television or media episodes.,2,0
"""wa"" is a filler word indicating hesitation or uncertainty, not a metaphorical expression in this context.","""wa"" is not present in the given sentence.",2,0
"Time is divided into halves for scheduling TV shows, metaphorically likened to romantic encounters.","Refers to a specific time period, half past seven, indicating a literal meaning.",1,1
"Metaphorically refers to a schedule or timing, not actual time.","Refers to specific times of day, indicating a schedule or timetable.",2,1
"""Can"" expresses ability to watch TV shows at specific times, not metaphorical or symbolic.","""can"" indicates physical ability to come out during specific time slots.",2,0
"The word ""come"" is used literally to refer to leaving the house during specific times.","Refers to physical presence, leaving/returning between TV show time slots.",2,0
"""Got"" is used to indicate availability or opportunity for activities within a specific time frame.","""got"" means possessing or having time, a literal quantity.",2,1
Time is used literally to schedule activities between specific hours on television programming.,Refers to specific clock times and durations for TV shows and personal activities.,2,0
It refers to two separate episodes or segments within a specified time frame.,"Refers to a pair of time slots, not a romantic partnership.",2,0
Used as a quantifier to mean a small number or a few.,"Refers to a pair of events or opportunities, not a romantic partnership.",1,0
"""how's that?"" is used to ask for confirmation or approval of the proposed schedule.","""how's"" is used to ask about the suitability of a suggested plan.",2,0
"""Got"" implies possession, but time cannot be physically owned or possessed.","""Got"" implies possession or control of time, rather than physical holding.",3,1
"Literal question about availability of time, not figurative concept or expression.","Refers to a measurable quantity of hours, minutes, and seconds available.",2,0
"It is a direct inquiry about Stuey's availability, without any figurative or implied meaning.","""mean"" is used to ask if someone intends or implies something, not to describe average.",2,0
"Stuey doesn't physically possess time, but has availability or opportunity to do something.","""got"" implies possession of an abstract concept (time) rather than a physical object.",2,1
"Referring to the literal availability of time for Stuey, not metaphorical.","""Time"" refers to opportunity or availability, not a measurable unit of clock time.",2,0
The speaker plans to remain at home for the evening and not go out.,Refers to physical presence and action of taking a bath.,1,0
"Both activities are planned or scheduled, indicating intention or choice, rather than possession or consumption.","""have"" refers to physical actions of taking a bath and having a drink.",2,1
"It refers to the speaker's own bath and decision, showing possession and personal choice.","""My"" refers to the speaker's own bath, implying possession and personal experience.",3,0
"Literal reference to bathing activity, not metaphorical or symbolic use in this sentence.","The speaker mentions a specific time and activity, implying a physical bath.",2,0
Because the speaker is giving permission for the other person to go out for a drink.,"""can"" indicates ability or permission to perform an action (having a drink).",2,0
It is used literally to indicate physical movement or action.,"""go"" refers to physical movement, leaving one place to go to another.",3,0
"Both ""have"" and ""drink"" refer to the act of doing, not physically possessing something.","""Have"" refers to possessing or experiencing a physical activity (bath, drink).",3,1
"Context indicates literal consumption of a beverage, not metaphorical use of ""drink"".","The speaker suggests going to get a drink, implying a physical action.",2,0
It is used as a negative auxiliary verb indicating a lack of intention or desire.,"""don't"" negates the idea of going out, a physical action.",2,0
"The word ""think"" is used to express a decision or opinion, not as a metaphor.","""think"" means to have an opinion or make a decision in this context.",3,0
"""be"" is used as a linking verb to connect the subject with the predicate.","""be"" indicates physical presence or state of being, not a figurative concept.",2,0
"The speaker is not physically leaving the house, simply choosing not to go out.","""going"" refers to physical movement or action of leaving a place.",2,0
"The speaker is referring to the literal time of day, not a metaphorical concept.","Refers to a specific time period, indicating a part of the day.",3,0
"Describing physical action, not implying deeper meaning.",The speaker is directing attention to a physical action or event.,3,0
"Describing a physical action or movement in a literal sense, not as a metaphor or figure of speech.","Refers to a physical reduction in speed, likely in a race or athletic event.",2,0
"Referring to physical movement, not emotional state or energy level.","Refers to a physical reduction in speed or pace, not a figurative decline.",2,0
Describing a specific location or point in time.,"""there"" refers to a specific physical location or point in space.",3,0
Describing action in real time,"""Now"" indicates a sudden realization or discovery, not a specific point in time.",2,0
"Describing a literal action, not implying discovery or realization.","Refers to a physical part of a vehicle, the accelerator pedal.",2,0
"Describing physical action of pressing accelerator pedal in a vehicle, no metaphorical meaning intended.","Refers to a catalyst for action or progress, not a physical pedal.",2,0
Literal sense of discovering something physically present or locating something previously lost.,"""it"" is likely an abstract concept, such as an answer or solution, not a physical object.",2,0
- The sentence implies the person has just come to a sudden understanding or realization.,"""Realizes"" is used to express sudden understanding or recognition, not physical grasping.",2,0
"It refers to a specific option or choice, not an abstract concept or metaphorical idea.","""which"" refers to a specific, unknown option or choice.",3,0
"Referring to a specific object or situation, not implying identity or essence.","""is"" links the subject ""it"" to the predicate ""bloody hell"", stating its identity.",2,0
"Intensifier, signifies anger or frustration.","""Bloody"" is used to emphasize frustration and surprise, not to describe actual blood.",2,1
"Exclamation of surprise or frustration, not literal reference to the underworld.","""hell"" is used to emphasize strong emotions, not referring to a physical place.",2,1
"Refers to a physical or skill-based change or improvement, not a metaphorical transformation.","""Getting"" implies increasing or becoming, rather than physical movement or acquisition.",2,0
"Refers to an extreme or excessive level of speed, not a comparison or metaphor.","""Too"" indicates an excessive degree of speed, a measurable physical quantity.",3,0
"Referring to speed or rate of movement, not a metaphor for intelligence or skill.","""Fast"" implies rapid progress or advancement, not physical speed.",2,0
"Time frame is current and specific, indicating a change in speed in the present moment.","""Now"" refers to the present moment in time, indicating a change in speed.",3,0
To emphasize the truth or reality of the situation.,"""Actually"" emphasizes the current speed, contrasting with the previous speed.",2,0
"""going"" is used to indicate current speed or pace, not a metaphorical journey or progress.",Refers to physical movement and speed in a vehicle.,2,0
To indicate a small amount or degree of exceeding the speed limit.,"""bit"" represents a small, unspecified amount, rather than a unit of digital information.",2,1
"""We're"" is a contraction of ""we are"" and indicates present tense action or state.","""Were"" refers to a past state of speed, a measurable and physical quantity.",2,0
"The context is discussing speed while driving, not a metaphorical journey or action.","Refers to speed, specifically miles per hour, in a physical sense.",3,0
"Literal description of current speed, not figurative or metaphorical.","""now"" refers to the current moment in time, indicating a change in speed.",3,0
"To indicate returning to a previous speed or level, not literally going backwards.","""Back"" refers to a physical return to a previous speed, forty.",3,1
"""now"" is used to indicate present time or immediate situation, not figuratively or metaphorically.","""now"" refers to the current moment in time, indicating a change in speed.",3,0
"To indicate uncertainty or possibility in speech, not as a metaphorical statement.",Expressing uncertainty or doubt about a situation or event.,2,0
The sentence implies direct communication or conversation between the two individuals mentioned.,"""Told"" means communicated or informed, conveying a message in a direct sense.",3,0
It describes the speed at which he is moving or progressing in a situation.,"""going"" refers to progressing or proceeding, not physical movement.",3,0
"To indicate excessive speed or intensity in a literal sense, rather than metaphorically.","""Too"" modifies the speed, indicating an excessive rate of movement.",3,0
"Literal interpretation of speed or pace, not figurative or metaphorical language.","""Fast"" refers to the pace of a romantic relationship, not physical speed.",2,0
"Direct warning to be cautious and reduce speed, no underlying meaning or symbolism implied.","""Careful"" advises caution to avoid physical harm or mistake.",2,0
To advise caution and reduce speed for safety and control.,"Refers to physical speed, advising to reduce velocity to avoid danger or accident.",3,0
"Question word inquiring about the time of arrival, not metaphorical or rhetorical.","""What"" is asking for information or clarification about a specific situation.",1,0
"Asking for specific time of arrival, no metaphorical meaning intended in this context.","Refers to a specific point in time, asking about arrival in town.",3,0
"Literal meaning of physically arriving or traveling to a location, not metaphorical understanding or interpretation.","Refers to physical arrival in a town, implying transportation or travel.",3,0
Literal reference to physically arriving in a specific place or location.,"Refers to a physical geographic location, a populated area or municipality.",3,0
"Literal statement about a physical object's limitation, not a metaphorical expression.","""won't"" indicates a physical limitation or constraint on the object's movement.",2,0
"Referring to physical movement or functioning, not a metaphorical concept.","""go"" refers to a machine or device's performance, not physical movement.",2,0
"""More"" is referring to a physical limitation, not an abstract concept or metaphorical idea.","""More"" refers to a physical or quantitative limit being reached.",3,0
"It refers to a specific location or area, not a metaphorical state of mind.","""The zone"" implies a state of mind or a specific area of focus, not a physical boundary.",3,0
1,"""start"" implies a boundary or initiation, not a physical beginning.",2,0
"Describing a specific area or location, not implying a mental state or flow experience.","""Zone"" refers to a mental state or area of focus, not a physical location.",2,0
- Describing a physical location or specific point in space.,"""start"" refers to a conceptual or abstract beginning, not a physical initiation.",2,0
"Metaphorically represents a mental or physical state, not a physical location.","""there"" refers to a specific location or starting point, indicating a physical boundary.",2,1
"Uncertainty, possibility, cautiousness, indicating doubt or hesitation, lack of commitment or definitiveness.","""Perhaps"" indicates uncertainty or possibility, conveying a genuine doubt about the outcome.",2,0
"Literal prediction of future outcomes, not a metaphorical expression.","""won't"" is used to indicate a possibility or prediction about a future event.",2,0
"The word ""go"" is used literally to indicate movement or progress in this sentence.","""go"" refers to the extent or progression of something, not physical movement.",3,0
"Context suggests a quantitative comparison, not a metaphorical concept like intensity or quality.","""More"" refers to a quantifiable amount or degree, indicating a measurable excess.",2,0
"""Co"" is an abbreviation for ""because"" in informal speech.","""Co"" is a shortened form of ""because"", indicating a causal relationship.",3,0
"Literal statement of fact about speed, not a metaphorical expression of behavior or emotion.","""Don't"" indicates a lack of action, specifically going slow, in a literal sense.",2,0
"The speaker is referring to someone's speed of movement or progress, not a metaphorical journey.","""go"" refers to pace of life or progress, not physical movement.",3,0
"The sentence refers to a specific person named Ann, not a general concept or idea.","""a"" refers to a specific speed, comparing it to a known pace.",2,0
"Literal speed of movement is being described, not a metaphorical slowness.","""slow"" refers to cautious or hesitant behavior, not physical speed.",2,0
"""Even"" is used to emphasize the comparison between someone's speed and the slowness of the area.","""even"" implies a sense of unexpectedness or surprise, rather than a numerical value.",2,0
"Referring to the literal shape or direction of movement, not a metaphorical concept or expression.","""Round here"" refers to a physical location or area, likely a neighborhood or region.",2,0
"""here"" refers to a specific location or context, not a metaphorical concept.","""here"" refers to a specific geographic location or area, likely a neighborhood or town.",3,0
"The sentence is referring to a specific person named Ann, not an abstract concept.","""Something"" refers to a specific, unnamed thing or event, not a concept or idea.",2,0
"Context indicates literal speed, no mention of metaphor or comparison to actual driving.","The phrase ""he's thirty-five"" suggests a reference to age, and ""speeding"" implies driving.",2,0
Describing current action or behavior without comparison or exaggeration.,"""Now"" indicates the current moment in time, describing the action of speeding.",2,0
Literal instruction to slow down or stop the movement of a vehicle or object.,"""Going"" refers to the physical movement of a vehicle or object.",3,0
Literal indication of excessive speed and need to slow down for safety.,"""Too"" modifies ""fast"", indicating an excessive speed, a measurable physical quantity.",3,0
"Urgent need for action, literal speed of movement.","""Fast"" refers to the physical speed of a vehicle, requiring immediate braking.",2,0
"Literal instruction to slow down or stop, no metaphorical meaning intended in this context.","The word ""brake"" refers to a physical mechanism to slow or stop motion.",3,0
Describing future state or existence,"""be"" describes a future state of being, a physical and chronological condition.",3,0
Describing someone's age or stage in life without comparing it to anything else.,Refers to physical age and a future stage of life.,3,0
"Literal reference to future time passing, not symbolic or metaphorical.","""day"" refers to a specific point in time in the future.",2,0
"No implied meaning or comparison, straightforward use to emphasize time passing and aging.","""just"" indicates a proximity or similarity in time or situation.",2,0
"The sentence is meant to prompt reflection or consideration, not to imply metaphorical thinking.","""think"" refers to the act of reflecting or considering a future scenario.",2,0
Describing a future event or point in time.,"""when"" indicates a specific point in time, a future scenario.",3,0
"Describing age and physical size, not a metaphorical comparison.","""Little"" describes the physical size or stature of an old man.",2,0
"Describing a future state of age and maturity, not implying physical deterioration or decline.",Refers to physical age and a future state of being elderly.,3,0
"literal age and gender reference, not metaphorical or symbolic.",Refers to the physical state of being an elderly male human being.,2,0
"It describes the physical action of sitting down, not a metaphorical or symbolic meaning.",Refers to a physical action of an old man sitting in a specific location.,3,0
"The word ""day"" is used literally to refer to a future point in time.","Refers to a specific point in the future, a unit of time (24 hours).",3,0
"""be"" is used non-metaphorically to describe a future state or condition of the person.","""be"" describes a future state of being a certain age and physical condition.",3,0
To suggest reaching a certain age or stage in life.,"""About"" indicates approximation of age, eighty.",2,1
It is used affectionately or politely towards the person being addressed.,"""Dear"" is used as a term of endearment, addressing the listener directly.",2,0
"""be"" is used as a future tense verb indicating a state or condition.","""be"" describes a future state of being, indicating a literal age and situation.",3,0
Describing a future event without metaphor or exaggeration.,Refers to physical position of sitting in a driver's seat.,1,0
"Referring to a specific location or position, not metaphorical or abstract.","Refers to a physical location, a seat or position, in the future scenario.",3,0
"Because it is referring to an unspecified person in the future, not a specific individual.",Refers to an unspecified person who will make a comment in the future.,3,0
"The word ""saying"" is used non-metaphorically to indicate direct speech or quoting someone.","""saying"" refers to the act of speaking or uttering words.",3,0
To emphasize surprise and disbelief at someone's age or appearance.,"""bloody"" is used to emphasize the speaker's strong emotions, not to describe actual blood.",2,1
"To express surprise, disbelief, or shock at the sight of someone being old and driving.","""hell"" is used to express strong emotions, not to refer to a literal place.",1,1
The sentence describes a literal situation and does not imply a comparison or metaphor.,"""look"" refers to direct visual attention, encouraging someone to gaze.",2,0
"The word ""old"" is used literally to describe someone's age in the future scenario.","""old"" refers to the physical age of eighty, describing a stage of life.",3,0
It is used to refer to an old person in a casual or humorous way.,"""codger"" is used to convey a stereotype of an elderly person, not a literal fish.",2,0
"literal reference to driving a vehicle, not a metaphor for control or power.","Refers to the physical wheel of a vehicle, likely a car.",3,0
"Literal statement of fact, no hidden meaning or comparison.","""Only"" emphasizes the exclusivity of the speaker's absence, not making a figurative comparison.",1,0
Literal reference to not being alive in the future.,"""won't"" indicates a future action (being around) that will not happen.",2,0
"""be"" is used literally to indicate existence or presence in the future.","""be"" refers to physical existence or presence, indicating the speaker's absence.",2,0
Literal statement about not being present in the future.,"""Around"" implies presence or existence, not physical location or movement.",2,0
"Referring to physically being alive in the future, not a metaphorical sense of living.","""Live"" refers to being alive to experience a future event.",3,0
Literal statement about not being alive to witness future event.,"""see"" implies experiencing or witnessing a future event, not physical sight.",2,0
"The word ""when"" is used to refer to a specific time or age in the future.","""when"" represents a hypothetical future scenario, not a specific time.",2,0
"The term ""odd"" adds emphasis to the person's age being significantly beyond eighty.","""Eighty odd"" means approximately eighty, with ""odd"" indicating a small, unspecified number.",2,1
Because it is expressing skepticism or uncertainty about something happening in the future.,"""doubt"" implies uncertainty, not literal questioning of a fact.",3,0
"As a term of endearment or affectionate address, showing familiarity or closeness in the conversation.","""Dear"" is used as a term of endearment, not addressing a literal beloved.",2,0
"It is used to express personal belief or opinion, not a metaphorical comparison.","""think"" refers to the speaker's mental state or opinion, a literal cognitive process.",2,0
"""Pretty"" is used as an adverb to modify ""confident"" in a straightforward manner.","""Pretty"" modifies ""confident"", conveying a degree of confidence rather than physical attractiveness.",3,0
"The speaker is expressing certainty about their age difference, not using a metaphor.",Refers to a person's self-assessed level of certainty or assurance in their statement.,2,0
It refers to a specific point or statement in the conversation.,"""one"" refers to a specific topic or issue, not a numerical value.",2,0
Because it refers to a specific point in time in the future.,Referring to a specific age and time in the future.,3,0
It implies a future expectation or prediction based on the speaker's confidence.,"""should"" implies a hypothetical or projected situation, not a moral obligation.",2,0
"""be"" is used as a copula verb to link the subject ""I"" with the predicate ""ninety-five.""","""be"" describes a future state of being a certain age.",2,0
"Implies uncertainty or unpredictability, not a literal absence of knowledge or experience.","""Never"" implies uncertainty, not a literal absence of knowledge or experience.",3,0
"Implies uncertainty or unpredictability, not a literal knowing or possessing knowledge.","""Know"" implies uncertainty and unpredictability, rather than literal knowledge or information.",3,0
Negation of a belief or intention,"""Don't"" is used to indicate negation of the action of thinking or going shopping.",2,0
It is used in reference to the speaker's mental process of decision-making or consideration.,"""Think"" refers to the act of considering or having an opinion.",3,0
"Present conditional tense, indicating a possible future action based on current circumstances.","""Be"" indicates a state of being, in this case, going shopping.",1,0
It indicates future plans or intentions.,"""Going"" refers to physical movement to a shopping location.",2,0
"Literal meaning of purchasing goods, no hidden or deeper meaning implied in this context.",The speaker is referring to the physical act of buying goods or browsing stores.,3,0
It indicates a shift in topic or a dismissal of the previous point.,"""Anyway"" indicates a consequence or outcome, emphasizing the speaker's original intention.",2,0
It is used literally to express uncertainty or possibility in the future.,"""never"" implies a low probability, not a literal absence of knowledge.",2,0
To express uncertainty or unpredictability of future circumstances.,"""know"" implies uncertainty and possibility, rather than factual knowledge.",2,0
"""Dear"" is used as an affectionate term, showing care and concern for the person mentioned.","""Dear"" is used as a term of endearment, not addressing a literal beloved.",2,0
"The statement is a possibility or potential outcome, not a hypothetical or figurative scenario.","""may"" indicates possibility or chance, describing a potential future physical state.",2,0
"""Be"" is used non-metaphorically to describe a potential future state or condition of someone.","""be"" refers to the state of being a certain age, ninety-five.",2,0
"""Very"" is used as an intensifier to emphasize the level of fitness at age ninety-five.","""Very"" intensifies ""fit"" to convey exceptional health, not a measurable physical attribute.",3,0
It is used as an intensifier to emphasize the level of fitness at age ninety-five.,"""Very"" intensifies ""fit"" to convey exceptional physical or mental well-being, beyond literal measurement.",2,0
"In this context, ""fit"" means physically healthy and strong, not metaphorically suitable or appropriate.","""Fit"" implies being healthy and active, not just physically able, at 95.",3,0
"""Got"" is used as a verb to indicate possession or necessity in this sentence.","""got"" indicates possession or necessity, referring to Ann's need for an operation.",3,0
"The sentence is describing a literal physical action or event, not a metaphorical concept.","""go"" refers to the physical act of going to have an operation.",2,0
"The word ""definitely"" is used to express certainty about Ann needing an operation.","""definitely"" emphasizes the certainty of Ann having an operation, a concrete event.",3,0
"Not a physical possession, referring to needing to undergo a medical procedure.","""have an operation"" refers to undergoing a surgical procedure.",2,1
"It refers to a medical procedure or surgery, not a military or organizational activity.","Refers to a medical procedure, indicating a surgical intervention is necessary.",3,0
"""could"" indicates possibility or uncertainty rather than a metaphorical meaning.","""could"" indicates possibility or uncertainty about the timing of the operation.",3,0
"""be"" is used as a linking verb to indicate a future possibility or likelihood.","""be"" indicates a future state or possibility, referring to a specific time.",3,0
- Indicates a specific point in time,"""start"" refers to the beginning of a process or event, not a physical action.",2,0
Because they are physically preparing and organizing things for a trip or move.,"Refers to preparing to travel to Peter's mum's place, carrying luggage or bags.",2,0
"""Way"" is used as a direction or path in the sentence, not as a metaphor.","""on the way"" indicates physical travel or movement.",2,0
"""Mum"" is used literally to refer to Peter's mother in the conversation.","""mum"" refers to a specific person, Peter's mother, in a familial context.",3,0
"The word ""mum"" is used to refer to Peter's mother in the conversation.","""mum"" refers to a specific person, Peter's mother, in a familial context.",3,0
"The word ""told"" is used non-metaphorically because it is conveying direct information or communication.","""told"" refers to direct communication of information, a literal act of speaking.",3,0
"""just"" is used to indicate recent or current status of the situation being discussed.","""just"" indicates a small amount or degree of pain, emphasizing its intensity.",2,0
Metaphorically used to indicate experiencing pain or discomfort.,"Refers to physical presence or location, e.g., ""in so much pain"", ""get in"".",2,1
"""So"" is used as a conjunction to connect thoughts or actions in the sentence.","""so"" intensifies ""much pain"", conveying extreme suffering rather than a measurable amount.",2,0
"The word ""much"" is used to emphasize the severity of the pain Peter's mum is experiencing.","""much"" describes the intensity of pain, not a measurable quantity.",3,0
"Literal description of physical discomfort and medical procedure, not symbolic or emotional pain.",Refers to physical discomfort or suffering due to a medical condition.,3,0
"""Want"" is used to express desire for medical procedure to relieve pain.","""want"" expresses a genuine desire for a medical procedure to alleviate pain.",4,0
"- ""doing"" is used as a verb in the context of a medical procedure.","""doing"" refers to a medical procedure, not a physical action.",3,0
- Emphasize intensity of pain,"""so"" intensifies the degree of pain, indicating extreme suffering.",2,0
"""gon"" is a short form of ""going to"" in informal speech or writing.","""gon"" is a shortened form of ""going"", indicating physical action.",3,0
"""Get"" is used to indicate receiving or obtaining something in this context.","""get"" means to enter or access a place (Peter's mum's home).",2,0
"The word ""said"" is used to indicate direct speech or communication from someone.","The speaker is reporting their own direct quote, using ""said"" to indicate speech.",3,0
"""po"" is likely a typing error or abbreviation for ""possibly"" or ""possible.""","""po"" is an abbreviation for ""post operation"", referring to a medical procedure.",2,0
"""be"" is used to indicate existence, state, or identity in a factual statement.","""be"" describes a physical state of being in a specific time frame.",2,0
"""day"" is used to indicate a specific time frame for the upcoming surgery.",Refers to a specific unit of time (six days) in a medical context.,2,0
"non-metaphorical language, describing a medical procedure and recovery process.",Expressing probability of a future event (recovery time after surgery).,2,0
Few is used to indicate a small number of weeks that Peter's mum will be off.,"""few"" refers to a specific and limited number of weeks.",2,0
"literal sense of time passing, no metaphorical meaning or symbolism intended.",Refers to a specific period of time (a few weeks) after the operation.,2,0
literal time frame for upcoming surgery and recovery process.,"Refers to a specific point in time, after the operation, when she gets home.",2,0
"""Get"" is used to indicate receiving or obtaining something in this context.","""get"" refers to physically entering a place or vehicle, in this case, getting into a car.",3,0
"Home is literal, not metaphorical, referring to Peter's mum's house for her recovery.",Refers to the physical place where the person will recover after the operation.,2,0
"The word ""operation"" is used literally to describe a medical procedure being performed on someone.",Refers to a surgical procedure on the neck and shoulder to release a nerve.,2,0
Clarity and specificity in referring to a specific person (Peter's mum) for understanding.,Referring to a specific person's body part (neck and shoulder) undergoing an operation.,2,0
Non-metaphorical use: referring to actual physical pain in the neck and shoulder area.,Refers to a specific medical operation on a body part (neck and shoulder).,2,0
Describing a physical body part.,Refers to a specific body part undergoing a medical operation.,2,0
"""Going"" is used to indicate travel or movement towards a destination or goal.","""going"" refers to physical movement, getting in, and traveling.",3,0
- To signify the freeing of trapped nerves causing pain and discomfort.,Refers to a medical procedure to relieve pressure on a nerve.,2,1
- Medical procedure to alleviate pain,Refers to a specific medical procedure to release a physical nerve in the neck and shoulder.,2,0
Commonly used as a verb for estimating or believing something to be true or likely.,"""reckon"" means to think or believe, indicating a medical diagnosis or opinion.",2,0
It is used to convey information or convey a message from one person to another.,"""told"" means to communicate or convey information, which is its primary literal meaning.",3,0
"""do"" is used as a verb indicating performing an action or task in the sentence.","""do"" refers to performing an action (operation) on Peter's mum.",3,0
"""what"" is used as a conjunction to introduce reported speech or direct speech.","""do what they will with it"" means to take action or make decisions about the information.",2,0
"""will"" is used to indicate future action or decision by the individuals involved.","""do what they will"" means ""do as they please"" or ""make their own decision"".",3,0
Literal description of current events.,"""Today"" can't physically run over cyclists, it's a unit of time.",1,0
"The sentence describes the action of physically running over cyclists, not a metaphorical action.","""running"" implies physical movement, and the context involves cyclists, suggesting a physical act.",3,0
"Literal description of a person riding a bicycle, not a metaphor for something else.","The phrase ""running over"" implies physical harm or collision, making ""cyclist"" literal.",2,0
"Describes physical movement or direction, not a metaphorical path or course of action.","""way"" refers to a physical path or road, indicating physical movement.",3,0
"The sentence is a statement of fact or observation, not a comparison or metaphor.","""are"" describes a state of mind or emotional condition, not physical location.",2,0
"""strange"" is used to describe unusual behavior or attitude, not as a metaphor.","""strange"" describes an unusual or abnormal emotional state, not a physical location.",2,0
"The word ""mood"" is used non-metaphorically to describe someone's emotional state or demeanor.","""Mood"" refers to a person's emotional state, not a physical atmosphere.",2,0
"The statement is referring to the current day and time, not a metaphorical concept.","""today"" refers to the current day, indicating a specific time frame.",3,0
Speaker is referencing current actions and emotions of the listener in a direct manner.,"""now"" indicates a transition to a new action or thought in the present moment.",2,0
"Casual contraction of ""want to"" commonly used in informal speech.","""wan"" implies a whimsical, impulsive desire, rather than a genuine intention.",2,0
It is used in the literal sense of physically running over cyclists in a vehicle.,"""run over"" is an idiomatic expression for causing harm or trouble, not physical action.",2,0
"The phrase ""a few"" is used to indicate a small number of cyclists.","""Few"" refers to a small, specific number of cyclists, not an abstract concept.",3,0
"The speaker is literally suggesting running over cyclists, not using the term metaphorically.","Cyclists represent vulnerable or innocent people, not actual bike riders.",2,0
Indicates the presence of individuals in a specific location or situation.,"""there's"" is used to indicate the physical presence of the old lady and man.",2,0
