sent1,sent2,label,matrics
"literal. Context indicates literal consumption of alcohol, not metaphorical use of the word ""drink"".","literal. The sentence is describing Mr. Kasparov's appearance and behavior, indicating he may actually drink.",0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.10638297872340424]"
literal. Drinking can lead to relapse and jeopardize the success of the program and someone's recovery.,"literal. Refers to consuming alcoholic beverages, directly impacting the program and recovery process.",0,"[0.3053548683915197, 0.13232044296965856, 0.07217478707435919, 1.7665365515873297e-308, 0.35294117647058826, 0.125, 0.35294117647058826, 0.2840764331210191]"
literal. Liquor laws require food purchase to consume alcohol on premises and to prevent intoxication.,"literal. The sentence refers to physically consuming a beverage, not using ""drink"" in a figurative sense.",0,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.0, 0.2, 0.09933774834437087]"
"literal. This sentence is describing literal actions and behaviors, not using ""drink"" as a metaphor.","literal. The words ""drink harder"" suggest excessive alcohol consumption, a literal action.",0,"[0.19470019576785122, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.3333333333333333, 0.07142857142857142, 0.2, 0.10204081632653061]"
literal. The sentence is straightforward and does not imply any hidden or symbolic meaning.,"literal. The word ""drink"" is referring to consuming liquid, not a metaphorical concept.",0,"[0.2849111011207126, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.22706834532374098]"
literal. Pimm's is a traditional English drink enjoyed at social events and sporting competitions.,literal. Pimm's is a popular alcoholic beverage traditionally consumed at social events in England.,0,"[0.5, 0.38461538461538464, 0.25, 0.0909090909090909, 0.6, 0.42857142857142855, 0.6, 0.5563616071428571]"
metaphor. Physical nourishment symbolizes renewed energy and commitment to the cause.,literal. The sentence describes the physical act of drinking water and eating food.,1,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.0, 0.18181818181818182, 0.13392857142857142]"
metaphor. To suggest reporters are not professional or unbiased in their coverage of the tour.,"literal. Describes actual act of consuming beer, not symbolic of something else.",1,"[0.12980013051190084, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06802721088435373]"
"metaphor. ""drink"" is used metaphorically to signify socializing and bonding among club members.","literal. The word ""drink"" is describing the physical act of consuming beverages at a beer hall.",1,"[0.12500000000000003, 0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.08333333333333333, 0.15384615384615385, 0.14097744360902256]"
metaphor. - Symbolizes purity and simplicity,"literal. The word ""drink"" is used literally to describe the action of consuming water from a cup.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. To show respect and appreciation for the host's hospitality and generosity.,"literal. Refers to physically consuming liquid from a glass, as part of a social norm.",1,"[0, 0, 0, 0, 0.07692307692307693, 0.0, 0.07692307692307693, 0.04065040650406504]"
metaphor. To emphasize the strictness and severity of the rules during daylight hours.,"literal. - The sentence refers to a ban on consuming water during the daytime, not a metaphorical meaning.",1,"[0.11111111111111109, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.0, 0.15384615384615385, 0.14814814814814817]"
"literal. Because the character actually drowns in the story, physically submerged in water, not metaphorically overwhelmed.","metaphorical. Teresina does not actually drown in the Bay of Naples, but undergoes a transformation.",0,"[0.24946852934176475, 0.06682192750225839, 2.081572136844798e-308, 2.081572136844798e-308, 0.375, 0.2, 0.25, 0.23396226415094337]"
"literal. The terminal is making a drowning bass sound, not actually drowning in water.","metaphor. The computer cannot literally drown, so it is being compared to a drowning bass.",0,"[0.26666666666666666, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.15384615384615385, 0.35714285714285715, 0.14184397163120566]"
metaphor. The metaphor of drowning suggests being overwhelmed or consumed by the self-regarding style.,"metaphorical. The phrase suggests being overwhelmed or engulfed by the writing style, not actual drowning.",1,"[0.4666666666666667, 0.2857142857142857, 0.15384615384615385, 0.08333333333333333, 0.6666666666666666, 0.35714285714285715, 0.6, 0.47691416992328844]"
"metaphor. Voodoo provides hope and guidance in times of despair, preventing us from being overwhelmed.","metaphorical. Misery cannot physically drown someone, indicating a figurative usage of the word.",1,"[0.06595414762772626, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.03378378378378378]"
metaphor. The boos were overwhelmed and silenced by the louder organ music.,"metaphorical. Boos were not physically submerged, but overpowered by music.",1,"[0.24561922592339458, 1.8217363958297824e-308, 1.8217363958297824e-308, 1.8217363958297824e-308, 0.4166666666666667, 0.09090909090909091, 0.4166666666666667, 0.267478813559322]"
metaphor. Airman Mirecki did not actually drown; he died during training due to exhaustion and lack of supervision.,literal. The sentence describes a specific event where a person actually drowned.,1,"[0.05054422164271945, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.1111111111111111, 0.058823529411764705, 0.1111111111111111, 0.02873563218390805]"
metaphor. The hecklers disrupted and overshadowed Bush's day with their protests and interruptions.,"metaphor. Noise from union hecklers overwhelmed and distracted Bush's presence, not actual drowning.",1,"[0.30769230769230765, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.07692307692307693, 0.35714285714285715, 0.15384615384615385]"
"metaphor. Realism may overwhelm or overshadow the subject, causing it to be lost or obscured.",metaphorical. Realism cannot literally drown something; it suggests being overwhelmed or overshadowed.,1,"[0.19470019576785122, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4666666666666667, 0.21428571428571427, 0.3333333333333333, 0.17006802721088438]"
metaphor. - Overshadow the message,"metaphorical. The word ""drown"" is used to convey the idea of overshadowing or overwhelming.",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.75, 0.0, 0.5, 0.16949152542372883]"
"literal. Because they physically consume food for sustenance, not using ""eat"" as a metaphor or figure of speech.",literal. The sentence specifies that Paulina and the old man are going to eat their breakfasts.,0,"[0.055156056411537216, 1.9636207881546135e-308, 1.9636207881546135e-308, 1.9636207881546135e-308, 0.1111111111111111, 0.0, 0.1111111111111111, 0.028089887640449434]"
"literal. The word ""eat"" is used non-metaphorically to describe the action of consuming food in the sentence.","literal. The sentence describes the action of physically consuming gumbo, not using it metaphorically.",0,"[0.34590760585945257, 0.18625794161662834, 0.06725981225044911, 1.7958965995989704e-308, 0.5555555555555556, 0.29411764705882354, 0.3888888888888889, 0.31858158682634735]"
"literal. The company made a promise that it now cannot keep, leading to embarrassment and loss.","metaphorical. ""Eat crow"" is a common idiom meaning to admit defeat or humiliation.",0,"[0.12214194735660788, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.125, 0.0, 0.125, 0.06369426751592357]"
literal. Literal action of consuming food; not used metaphorically or symbolically in this context.,"metaphorical. The fish is being compared to the models, indicating they will be consumed or appreciated.",0,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.07042253521126761]"
"literal. Literal description of daily food consumption habits in Soviet Union, not figurative or symbolic.","literal. The sentence is describing the physical act of consuming food at home, not using metaphorical language.",0,"[0.23529411764705885, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.0, 0.26666666666666666, 0.16447368421052633]"
literal. The sentence is describing a literal action of destruction by the Contras and Sandinistas.,literal. Contras and Sandinistas physically consumed the sugar cane stalks in the field.,0,"[0.263816590510905, 0.07145032659670345, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.4, 0.14285714285714285, 0.26666666666666666, 0.2513513513513513]"
"literal. The sentence is describing a literal action, not a symbolic or metaphorical one.","literal. The bear physically consumed the camera, demonstrating a real act of eating.",0,"[0.21368332584053448, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.07692307692307693, 0.21428571428571427, 0.10791366906474818]"
"literal. Literal meaning of consuming food for sustenance, not metaphorical or symbolic in this context.",literal. Describes actual behavior of wild animals consuming crops and occasionally attacking small children.,0,"[0.19951345279371915, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.2, 0.0, 0.2, 0.10067114093959734]"
"literal. The word ""eat"" is used non-metaphorically because it refers to consuming food for sustenance.","literal. Refers to physically consuming food, not a symbolic or figurative meaning.",0,"[0.19470019576785122, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.3125, 0.13333333333333333, 0.3125, 0.21471088435374147]"
literal. Because it describes the action of consuming food at a specific type of restaurant.,literal. Describing a specific food item and how it is consumed at restaurants.,0,"[0.39572488576635756, 0.07145032659670345, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.6, 0.07142857142857142, 0.3333333333333333, 0.3594805743243243]"
"literal. Unsanitary conditions, contaminated food, risk of illness or food poisoning.",literal. The statement is comparing the risk of eating meals to the risk of fighting.,0,"[0.2, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.1, 0.2727272727272727, 0.22417153996101363]"
literal. Increasing costs and demand for social security benefits will consume a larger portion of funds.,"literal. Refers to the actual allocation of funds for a specific purpose, not a figurative concept.",0,"[0.25, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3125, 0.06666666666666667, 0.1875, 0.125]"
"literal. Safety concerns, lack of access, limited resources, or shared living arrangements.",literal. The sentence describes the physical act of cooking and consuming food at a neighbor's.,0,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.08130081300813008]"
"literal. Literal action is described, not symbolic or figurative.",literal. Describes actual actions and behaviors that can physically be done.,0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.2222222222222222, 0.10869565217391303]"
"literal. Literal action of consuming food, not symbolic or figurative meaning.","literal. The sentence describes a physical action of consuming food, not a symbolic representation.",0,"[0.5, 0.30769230769230765, 0.25, 0.18181818181818182, 0.6363636363636364, 0.4, 0.6363636363636364, 0.5950875925591476]"
literal. The action of eating is described literally without any implied meaning or comparison.,literal. The sentence describes a specific action of physically consuming food.,0,"[0.2768365042534086, 0.15226007733937474, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.35714285714285715, 0.15384615384615385, 0.2857142857142857, 0.3255474452554745]"
"literal. Literal statement of consuming food, no symbolic meaning or exaggeration intended in context.",literal. The statement is describing the act of consuming sausage in large quantities.,0,"[0.3561388764008908, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.35714285714285715, 0.07692307692307693, 0.35714285714285715, 0.2676258992805755]"
"literal. ""Eat"" is used literally to describe consuming food, not metaphorically.","literal. Refers to physically consuming food, contrasted with the sensory satisfaction of paper making.",0,"[0.2857142857142857, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.36363636363636365, 0.1, 0.36363636363636365, 0.2793141592920354]"
"literal. Because it refers to the physical act of consuming food, not a symbolic or figurative meaning.","literal. Refers to actual habits and behaviors of a claimant, not a metaphorical concept.",0,"[0.28825633821621055, 0.06208598053887611, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.35294117647058826, 0.125, 0.35294117647058826, 0.3060545575515635]"
"literal. Chemicals react chemically with ozone molecules, breaking them down and depleting the ozone layer.","metaphor. Chemicals do not physically eat, but rather chemically react with the ozone layer.",0,"[0.4655313898520114, 0.14324042764677275, 0.07758856497533523, 2.0716834517485276e-308, 0.4666666666666667, 0.21428571428571427, 0.4, 0.3841939460347898]"
"literal. Literal action of consuming food, Chief physically ate the watermelon to remove it.",literal. Chief physically consumed the watermelon as a way to get rid of it.,0,"[0.5714285714285714, 0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6428571428571429, 0.15384615384615385, 0.5, 0.49162257495590833]"
literal. - Food sticks to pan,"literal. The sentence describes a practical cooking technique, involving only eating half of the food cooked.",0,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.0, 0.4, 0.14285714285714288]"
literal. The smell from the sewage plant is so bad that it affects the girl's appetite.,literal. The smell from the sewage treatment plant is affecting the girl's ability to eat.,0,"[0.6236713233544118, 0.4677534925158089, 0.2878483030866516, 0.23387674625790444, 0.7058823529411765, 0.5625, 0.7058823529411765, 0.6848069026456677]"
metaphor. Both Gephardt and the drive-in restaurant dinners are unexciting and unfulfilling experiences for Jacobs.,literal. Refers to a specific time in the past when the speaker had to eat at a drive-in.,1,"[0.05555555555555554, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1875, 0.06666666666666667, 0.1875, 0.032679738562091505]"
"metaphor. Metaphorically implies consuming time and controlling the game, showcasing dominance and strategy.","literal. Eating time off the clock is a strategic football term, not a metaphorical action.",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.11363636363636363]"
"metaphor. Symbolizes creativity, imagination, and wonderment.","metaphor. Stars and pebbles are not edible, indicating a figurative use of ""eat.""",1,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.14925373134328357]"
"metaphor. Financial constraints, saving money, economic downturn, budgeting, limited disposable income.","literal. The phrase ""eating out less often"" refers to physically dining at restaurants.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. to emphasize the importance of healthy habits during pregnancy.,literal. The sentence is describing actions that pregnant women actually do to take care of themselves.,1,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3, 0.0, 0.2, 0.14150943396226412]"
metaphor. Metaphorically used to imply investigation or scrutiny into the behavior of the Chinese.,"literal. Refers to the actual act of consuming food, not a figurative meaning.",1,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10791366906474818]"
metaphor. It implies they will suffer embarrassment or humiliation for their words or actions.,"metaphorical. Crow is not a food item, indicating it is being used figuratively.",1,"[0, 0, 0, 0, 0.14285714285714285, 0.0, 0.14285714285714285, 0.03597122302158273]"
metaphor. 1. To symbolize aggressively acquiring or taking control of something.,literal. Characters in Pac Man game literally eat other characters to avoid being eaten themselves.,1,"[0, 0, 0, 0, 0.09090909090909091, 0.0, 0.09090909090909091, 0.043859649122807015]"
metaphor. High expenses reduce profits significantly for small businesses.,"metaphor. Costs do not physically consume revenue; the word ""eat"" is used figuratively.",1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1111111111111111, 0.0, 0.1111111111111111, 0.05319148936170213]"
metaphor. The man wanted to claim the bread as his own by touching it.,"literal. The person is physically touching the bread, indicating a literal action of eating.",1,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.21428571428571427, 0.10714285714285715]"
metaphor. - To convey indulging in luxurious experiences,"literal. Refers to physically consuming food, not a symbolic or metaphorical action.",1,"[0, 0, 0, 0, 0.2857142857142857, 0.0, 0.14285714285714285, 0.05952380952380953]"
metaphor. Dr. Kroll was too exhausted to think about eating or had no appetite.,literal. Dr. Kroll physically needed to consume food in order to sustain himself.,1,"[0.21368332584053448, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.07692307692307693, 0.21428571428571427, 0.18385291766586728]"
metaphor. To convey a destructive or draining effect on one's emotions or spirit.,"metaphor. ""Eat"" is not physically consuming the soul, but describing how something drains one's vitality.",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.11363636363636363]"
metaphor. Microorganisms cannot break down the long chains of polymers in conventional plastics.,literal. Microorganisms cannot physically break down the long polymer chains in plastic.,1,"[0.6133629430862155, 0.33456160531975393, 0.18400888292586468, 0.10222715718103591, 0.7692307692307693, 0.3333333333333333, 0.6923076923076923, 0.6378600823045267]"
"metaphor. The speaker is not referring to literal consumption, but rather to figurative consumption or enjoyment.","literal. The word ""eat"" is used in a literal sense, referring to consuming food.",1,"[0.30959924991077925, 0.0666829153653986, 1.928867353251809e-308, 1.928867353251809e-308, 0.3125, 0.06666666666666667, 0.25, 0.15822784810126583]"
metaphor. Metaphorically comparing RVB theory to the mixing of elements in a relationship.,metaphor. Thallium and thorium are not typically eaten; the statement is symbolic and figurative.,1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07633587786259544]"
"metaphor. ""eat"" is used metaphorically to represent the act of dining out as a leisure activity.","literal. ""Eating out"" is a common expression for dining at a restaurant, not a metaphor.",1,"[0.24946852934176475, 2.081572136844798e-308, 2.081572136844798e-308, 2.081572136844798e-308, 0.375, 0.0, 0.25, 0.12578616352201258]"
metaphor. To gain a larger share of the market and increase profitability.,"metaphorical. ""Eat"" is used metaphorically to convey the idea of gaining market share from competitors.",1,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5833333333333334, 0.09090909090909091, 0.3333333333333333, 0.24390243902439024]"
metaphor. to emphasize excessive indulgence or consumption.,"literal. The sentence describes someone physically eating and sleeping excessively, leading to a change in appearance.",1,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.14285714285714285, 0.06329113924050632]"
literal. Management failed to consider Skaggs' concerns or communicate effectively with him.,"metaphor. Management's actions were unexpected and unforeseen, like an escape from Mr. Skaggs' control.",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.04098360655737705]"
literal. Panhandle will no longer be obligated to pay $4 billion in contracts.,"literal. The word ""escape"" is used to indicate avoiding or getting rid of financial liabilities.",0,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.11363636363636363]"
literal. The price of the Corolla sedan remained the same due to market conditions or company decisions.,"literal. The Corolla sedan did not experience a price increase, it actually avoided it.",0,"[0.28825633821621055, 0.12417196107775222, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.29411764705882354, 0.1875, 0.23529411764705882, 0.22275449101796405]"
"literal. literal use of ""escape"" as in physically getting away from a confined space or situation.","literal. The sentence describes a real historical event, not a symbolic or figurative action.",0,"[0.18575954994646748, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.1875, 0.0, 0.1875, 0.0949367088607595]"
"literal. Literal use to describe fleeing from danger or confinement, not as a metaphor or figure of speech.",literal. The activists physically fled from the police and sought refuge at the consulate.,0,"[0.10735389901075512, 1.6720924800836196e-308, 1.6720924800836196e-308, 1.6720924800836196e-308, 0.1111111111111111, 0.0, 0.1111111111111111, 0.14520202020202022]"
literal. Literal meaning of physically leaving confinement without permission or authorization.,literal. The sentence describes an actual event of a prisoner leaving prison without permission.,0,"[0.2857142857142857, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.45454545454545453, 0.1, 0.45454545454545453, 0.17699115044247787]"
literal. Because these programs provide essential support and opportunities for upward mobility within the black community.,"metaphor. ""Escape"" is used metaphorically to represent moving out of poverty, not physically leaving.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. The phrase ""escaping air bubbles"" refers to the sound of air leaving the diver's equipment.",metaphorical. It is comparing the feeling of a diver to the situation in the economy.,0,"[0.24946852934176475, 0.06682192750225839, 2.081572136844798e-308, 2.081572136844798e-308, 0.35294117647058826, 0.0625, 0.23529411764705882, 0.23396226415094337]"
literal. - Lack of media coverage,"metaphorical. The term ""escape"" is used to suggest that the initiative has gone unnoticed.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Avoiding reality, finding comfort, creating an ideal world, coping with stress, seeking happiness.",metaphor. Susan uses her fantasy family to escape from reality and find happiness.,0,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.07194244604316546]"
literal. To ensure the safety of passengers and prevent accidents caused by wind shear.,literal. The equipment physically helps pilots navigate wind shear conditions for safety.,0,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.35714285714285715, 0.07692307692307693, 0.2857142857142857, 0.10869565217391303]"
literal. Avoid tax or penalty by transferring funds to another IRA within 60 days.,"literal. The sentence is describing a specific financial action, not a symbolic or metaphorical concept.",0,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07092198581560283]"
literal. The Somozas escaped consequences due to their close relationship with the US.,literal. The Somozas physically escaped from the U.S.-sponsored invasion and denunciations.,0,"[0.378978599125082, 0.1667505836150361, 0.09263921311946448, 1.8551618224632315e-308, 0.38461538461538464, 0.16666666666666666, 0.38461538461538464, 0.34843750000000007]"
literal. - Literal physical pursuit,metaphorical. The speaker cannot physically escape the combination of Samir and Othman.,0,"[0, 0, 0, 0, 0.25, 0.0, 0.25, 0.08771929824561403]"
literal. He is a member of the national party and is influenced by their actions and decisions.,"metaphor. ""national party virus"" is not a literal virus, but represents influence or impact.",0,"[0.17295380292972626, 1.7958965995989704e-308, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.35294117647058826, 0.0625, 0.23529411764705882, 0.11976047904191618]"
literal. To indicate a physical departure or evasion from a situation or threat.,"metaphor. Companies cannot physically escape takeovers; ""escaping"" refers to preventing the takeover through financial actions.",0,"[0, 0, 0, 0, 0.15384615384615385, 0.0, 0.07692307692307693, 0.07575757575757576]"
literal. Gambling on personal outcomes is illegal and unethical.,"metaphorical. Escaping being called to God is not a physical action, but a spiritual one.",0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1111111111111111, 0.0, 0.1111111111111111, 0.05208333333333333]"
"literal. Seeking safety, stability, and a better future.","metaphor. Childhoods cannot be physically escaped from, suggesting a desire to move on or change.",0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.125, 0.0, 0.125, 0.0574712643678161]"
"literal. Economic factors, market competition, and regulatory challenges have impacted Swiss chemical companies' profitability.",metaphorical. The companies cannot avoid or evade the negative impact of profit slowdowns.,0,"[0, 0, 0, 0, 0.21428571428571427, 0.0, 0.14285714285714285, 0.03597122302158273]"
literal. Less susceptible to negative impact or harm due to specific circumstances or factors in place.,"literal. The phrase is referring to regions physically avoiding harm or damage, not metaphorically escaping.",0,"[0.24946852934176475, 2.081572136844798e-308, 2.081572136844798e-308, 2.081572136844798e-308, 0.25, 0.0, 0.25, 0.12578616352201258]"
literal. - To ensure justice,literal. Refers to physically avoiding punishment by avoiding being incarcerated.,0,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.0, 0.5, 0.18181818181818182]"
"literal. Veterans moved quickly, covered up, or were not stationed in heavily sprayed areas.","literal. The study is referring to physically avoiding exposure to dioxin, not escaping symbolically.",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07142857142857142]"
literal. It refers to investors legally avoiding arbitration agreements with their stockbrokers.,"metaphorical. The term ""escape"" is used metaphorically to convey avoiding consequences or obligations.",0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.08264462809917354]"
literal. To avoid paying estate tax on future asset appreciation and maintain control and income.,"metaphor. Asset appreciation is not physically escaping, but rather avoiding taxation through strategic planning.",0,"[0.06650448426457305, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.2, 0.07142857142857142, 0.13333333333333333, 0.17151379567486955]"
literal. Lack of catalysts or significant events to drive the market beyond its current limits.,"metaphorical. The market cannot physically escape, indicating difficulty breaking out of a pattern or range.",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.07142857142857142, 0.13333333333333333, 0.21041666666666667]"
literal. Burma avoided being drawn into the turmoil and conflict of the Vietnam War.,metaphor. Ne Win prevented Burma from becoming entangled in the chaos and destruction of the Vietnam War.,0,"[0.4117647058823529, 0.1875, 0.13333333333333333, 0.07142857142857141, 0.5, 0.23076923076923078, 0.5, 0.4438418724133009]"
literal. Because it refers to a physical act of getting away from danger or harm.,"literal. The word ""escaped"" indicates physically getting away from danger or harm.",0,"[0.4543004567916529, 0.35400035594154766, 0.311520313228562, 0.2596002610238016, 0.5333333333333333, 0.35714285714285715, 0.5333333333333333, 0.5298681972789115]"
"literal. Converting to condominiums changes ownership structure, exempting from tax on assets.",literal. The sentence is referring to converting co-ops to condominiums in order to avoid a tax.,0,"[0.1875, 0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4166666666666667, 0.09090909090909091, 0.4166666666666667, 0.16129032258064518]"
literal. To describe the noise accurately and vividly in a factual manner.,literal. The description of sound and comparison to steam escaping indicates a real event.,0,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4166666666666667, 0.0, 0.3333333333333333, 0.20491803278688522]"
"literal. Long infrared waves can pass through nitrogen-oxygen atmosphere, allowing heat to escape to space.",literal. The atmosphere physically allows heat to pass through and escape into space.,0,"[0.4616790333940838, 0.14290065319340692, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.5625, 0.2, 0.4375, 0.42652027027027023]"
"literal. France and Italy seek economic independence from Germany, while Germany believes in adapting to stability.","metaphor. The countries are not physically escaping, but trying to avoid negative consequences by adapting.",0,"[0.06236713233544119, 2.081572136844798e-308, 2.081572136844798e-308, 2.081572136844798e-308, 0.125, 0.0, 0.0625, 0.031446540880503145]"
literal. Wilson can avoid being taken over by Doskocil Cos. by using the agreement to their advantage.,"metaphorical. Doskocil Cos is not physically holding Wilson, but trying to take over the company.",0,"[0.233379551744786, 1.9473252738654987e-308, 1.9473252738654987e-308, 1.9473252738654987e-308, 0.35294117647058826, 0.0625, 0.17647058823529413, 0.1488095238095238]"
literal. To seek protection from persecution and avoid arrest or imprisonment by the South African government.,literal. The activist physically left detention and sought safety in the U.S. consulate.,0,"[0.18321292103491182, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.1875, 0.0, 0.1875, 0.12738853503184713]"
literal. To convey that a small amount of radiation was released without causing harm or danger.,"literal. Refers to actual radiation escaping through a stack, not a figurative concept.",0,"[0.18321292103491182, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.25, 0.0, 0.1875, 0.12738853503184713]"
